year,tide_ht,quadrat_m,seaweed_species,date,Asco_n_ht,Asco_n_bladders,squares_out_of_25,proportion,quadrat_number,Asco_nHt,Asco_nBladders
2020,L,21,Mast_sSC,2020-08-19T00:00:00Z,0,0,10,0.4,8,NA,NA
2020,L,21,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2020,L,21,Ulva_iSC,2020-08-20T00:00:00Z,43,3,0,0,8,NA,NA
2020,L,21,Ulva_iSC,2020-08-19T00:00:00Z,0,0,0,0,8,NA,NA
2020,L,21,Ulva_lSC,2020-08-20T00:00:00Z,43,3,0,0,8,NA,NA
2020,L,21,Ulva_lSC,2020-08-19T00:00:00Z,0,0,0.5,0.02,8,NA,NA
2020,L,21,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,24,Asco_nCC,2020-08-20T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Asco_nCC,2020-08-19T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Asco_nSC,2020-08-20T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Asco_nSC,2020-08-19T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Cera_rSC,2020-08-20T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Cera_rSC,2020-08-19T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Chon_cSC,2020-08-20T00:00:00Z,0,0,2,0.08,9,NA,NA
2020,L,24,Chon_cSC,2020-08-19T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Cora_oSC,2020-08-20T00:00:00Z,0,0,1,0.04,9,NA,NA
2020,L,24,Cora_oSC,2020-08-19T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Fucu_dCC,2020-08-20T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Fucu_dCC,2020-08-19T00:00:00Z,0,0,21,0.84,9,NA,NA
2020,L,24,Fucu_dSC,2020-08-20T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Fucu_dSC,2020-08-19T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Fucu_sCC,2020-08-20T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Fucu_sCC,2020-08-19T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2020,L,24,Fucu_sSC,2020-08-20T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Fucu_sSC,2020-08-19T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Fucu_vCC,2020-08-20T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Fucu_vCC,2020-08-19T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Fucu_vSC,2020-08-20T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Fucu_vSC,2020-08-19T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2020,L,24,Mast_sSC,2020-08-20T00:00:00Z,0,0,3,0.12,9,NA,NA
2020,L,24,Mast_sSC,2020-08-19T00:00:00Z,0,0,4,0.16,9,NA,NA
2020,L,24,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2020,L,24,Ulva_iSC,2020-08-20T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Ulva_iSC,2020-08-19T00:00:00Z,0,0,0,0,9,NA,NA
2020,L,24,Ulva_lSC,2020-08-20T00:00:00Z,0,0,1,0.04,9,NA,NA
2020,L,24,Ulva_lSC,2020-08-19T00:00:00Z,0,0,1,0.04,9,NA,NA
2020,L,24,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,27,Asco_nCC,NA,NA,NA,0,0,NA,NA,NA
2020,L,27,Asco_nSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,27,Cera_rSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,27,Chon_cSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,27,Cora_oSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,27,Fucu_dCC,NA,NA,NA,0,0,NA,NA,NA
2020,L,27,Fucu_dSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,27,Fucu_sCC,NA,NA,NA,0,0,NA,NA,NA
2020,L,27,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2020,L,27,Fucu_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,27,Fucu_vCC,NA,NA,NA,0,0,NA,NA,NA
2020,L,27,Fucu_vSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,27,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2020,L,27,Mast_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,27,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2020,L,27,Ulva_iSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,27,Ulva_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,27,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,30,Asco_nCC,NA,NA,NA,0,0,NA,NA,NA
2020,L,30,Asco_nSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,30,Cera_rSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,30,Chon_cSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,30,Cora_oSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,30,Fucu_dCC,NA,NA,NA,0,0,NA,NA,NA
2020,L,30,Fucu_dSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,30,Fucu_sCC,NA,NA,NA,0,0,NA,NA,NA
2020,L,30,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2020,L,30,Fucu_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,30,Fucu_vCC,NA,NA,NA,0,0,NA,NA,NA
2020,L,30,Fucu_vSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,30,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2020,L,30,Mast_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,30,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2020,L,30,Ulva_iSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,30,Ulva_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,30,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,NA,Asco_nCC,NA,NA,NA,0,0,NA,NA,NA
2020,L,NA,Asco_nSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,NA,Cera_rSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,NA,Chon_cSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,NA,Cora_oSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,NA,Fucu_dCC,NA,NA,NA,0,0,NA,NA,NA
2020,L,NA,Fucu_dSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,NA,Fucu_sCC,NA,NA,NA,0,0,NA,NA,NA
2020,L,NA,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2020,L,NA,Fucu_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,NA,Fucu_vCC,NA,NA,NA,0,0,NA,NA,NA
2020,L,NA,Fucu_vSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,NA,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2020,L,NA,Mast_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,NA,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2020,L,NA,Ulva_iSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,NA,Ulva_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,L,NA,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,0,Asco_nCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,0,Asco_nSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,0,Cera_rSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,0,Chon_cSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,0,Cora_oSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,0,Fucu_dCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,0,Fucu_dSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,0,Fucu_sCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,0,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,0,Fucu_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,0,Fucu_vCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,0,Fucu_vSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,0,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,0,Mast_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,0,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,0,Ulva_iSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,0,Ulva_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,0,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,3,Asco_nCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,3,Asco_nSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,3,Cera_rSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,3,Chon_cSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,3,Cora_oSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,3,Fucu_dCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,3,Fucu_dSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,3,Fucu_sCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,3,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,3,Fucu_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,3,Fucu_vCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,3,Fucu_vSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,3,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,3,Mast_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,3,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,3,Ulva_iSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,3,Ulva_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,3,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,6,Asco_nCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,6,Asco_nSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,6,Cera_rSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,6,Chon_cSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,6,Cora_oSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,6,Fucu_dCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,6,Fucu_dSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,6,Fucu_sCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,6,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,6,Fucu_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,6,Fucu_vCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,6,Fucu_vSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,6,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,6,Mast_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,6,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,6,Ulva_iSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,6,Ulva_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,6,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,9,Asco_nCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,9,Asco_nSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,9,Cera_rSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,9,Chon_cSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,9,Cora_oSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,9,Fucu_dCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,9,Fucu_dSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,9,Fucu_sCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,9,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,9,Fucu_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,9,Fucu_vCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,9,Fucu_vSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,9,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,9,Mast_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,9,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,9,Ulva_iSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,9,Ulva_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,9,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,12,Asco_nCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,12,Asco_nSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,12,Cera_rSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,12,Chon_cSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,12,Cora_oSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,12,Fucu_dCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,12,Fucu_dSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,12,Fucu_sCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,12,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,12,Fucu_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,12,Fucu_vCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,12,Fucu_vSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,12,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,12,Mast_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,12,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,12,Ulva_iSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,12,Ulva_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,12,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,15,Asco_nCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,15,Asco_nSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,15,Cera_rSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,15,Chon_cSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,15,Cora_oSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,15,Fucu_dCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,15,Fucu_dSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,15,Fucu_sCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,15,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,15,Fucu_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,15,Fucu_vCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,15,Fucu_vSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,15,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,15,Mast_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,15,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,15,Ulva_iSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,15,Ulva_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,15,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,18,Asco_nCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,18,Asco_nSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,18,Cera_rSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,18,Chon_cSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,18,Cora_oSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,18,Fucu_dCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,18,Fucu_dSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,18,Fucu_sCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,18,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,18,Fucu_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,18,Fucu_vCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,18,Fucu_vSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,18,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,18,Mast_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,18,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,18,Ulva_iSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,18,Ulva_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,18,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,21,Asco_nCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,21,Asco_nSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,21,Cera_rSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,21,Chon_cSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,21,Cora_oSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,21,Fucu_dCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,21,Fucu_dSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,21,Fucu_sCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,21,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,21,Fucu_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,21,Fucu_vCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,21,Fucu_vSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,21,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,21,Mast_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,21,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,21,Ulva_iSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,21,Ulva_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,21,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,24,Asco_nCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,24,Asco_nSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,24,Cera_rSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,24,Chon_cSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,24,Cora_oSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,24,Fucu_dCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,24,Fucu_dSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,24,Fucu_sCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,24,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,24,Fucu_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,24,Fucu_vCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,24,Fucu_vSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,24,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,24,Mast_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,24,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,24,Ulva_iSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,24,Ulva_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,24,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,27,Asco_nCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,27,Asco_nSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,27,Cera_rSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,27,Chon_cSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,27,Cora_oSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,27,Fucu_dCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,27,Fucu_dSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,27,Fucu_sCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,27,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,27,Fucu_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,27,Fucu_vCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,27,Fucu_vSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,27,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,27,Mast_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,27,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,27,Ulva_iSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,27,Ulva_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,27,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,30,Asco_nCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,30,Asco_nSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,30,Cera_rSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,30,Chon_cSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,30,Cora_oSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,30,Fucu_dCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,30,Fucu_dSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,30,Fucu_sCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,30,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,30,Fucu_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,30,Fucu_vCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,30,Fucu_vSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,30,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,30,Mast_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,30,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,30,Ulva_iSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,30,Ulva_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,30,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,NA,Asco_nCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,NA,Asco_nSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,NA,Cera_rSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,NA,Chon_cSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,NA,Cora_oSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,NA,Fucu_dCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,NA,Fucu_dSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,NA,Fucu_sCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,NA,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,NA,Fucu_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,NA,Fucu_vCC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,NA,Fucu_vSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,NA,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,NA,Mast_sSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,NA,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2020,NA,NA,Ulva_iSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,NA,Ulva_lSC,NA,NA,NA,0,0,NA,NA,NA
2020,NA,NA,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2021,H,0,Asco_nCC,2021-09-14T00:00:00Z,NA,NA,0,0,1,NA,NA
2021,H,0,Asco_nSC,2021-09-14T00:00:00Z,NA,NA,0,0,1,NA,NA
2021,H,0,Cera_rSC,2021-09-14T00:00:00Z,NA,NA,0,0,1,NA,NA
2021,H,0,Chon_cSC,2021-09-14T00:00:00Z,NA,NA,0,0,1,NA,NA
2021,H,0,Cora_oSC,2021-09-14T00:00:00Z,NA,NA,0,0,1,NA,NA
2021,H,0,Fucu_dCC,2021-09-14T00:00:00Z,NA,NA,0,0,1,NA,NA
2021,H,0,Fucu_dSC,2021-09-14T00:00:00Z,NA,NA,0,0,1,NA,NA
2021,H,0,Fucu_sCC,2021-09-14T00:00:00Z,NA,NA,0,0,1,NA,NA
2021,H,0,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2021,H,0,Fucu_sSC,2021-09-14T00:00:00Z,NA,NA,0,0,1,NA,NA
2021,H,0,Fucu_vCC,2021-09-14T00:00:00Z,NA,NA,0,0,1,NA,NA
2021,H,0,Fucu_vSC,2021-09-14T00:00:00Z,NA,NA,0,0,1,NA,NA
2021,H,0,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2021,H,0,Mast_sSC,2021-09-14T00:00:00Z,NA,NA,0,0,1,NA,NA
2021,H,0,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2021,H,0,Ulva_iSC,2021-09-14T00:00:00Z,NA,NA,0,0,1,NA,NA
2021,H,0,Ulva_lSC,2021-09-14T00:00:00Z,NA,NA,0,0,1,NA,NA
2021,H,0,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2021,H,3,Asco_nCC,2021-09-14T00:00:00Z,NA,NA,0,0,2,NA,NA
2021,H,3,Asco_nSC,2021-09-14T00:00:00Z,NA,NA,0,0,2,NA,NA
2021,H,3,Cera_rSC,2021-09-14T00:00:00Z,NA,NA,0,0,2,NA,NA
2021,H,3,Chon_cSC,2021-09-14T00:00:00Z,NA,NA,0,0,2,NA,NA
2021,H,3,Cora_oSC,2021-09-14T00:00:00Z,NA,NA,0,0,2,NA,NA
2021,H,3,Fucu_dCC,2021-09-14T00:00:00Z,NA,NA,0,0,2,NA,NA
2021,H,3,Fucu_dSC,2021-09-14T00:00:00Z,NA,NA,0,0,2,NA,NA
2021,H,3,Fucu_sCC,2021-09-14T00:00:00Z,NA,NA,0,0,2,NA,NA
2021,H,3,Fucu_spp,NA,NA,NA,0,0,NA,NA,NA
2021,H,3,Fucu_sSC,2021-09-14T00:00:00Z,NA,NA,0,0,2,NA,NA
2021,H,3,Fucu_vCC,2021-09-14T00:00:00Z,NA,NA,0,0,2,NA,NA
2021,H,3,Fucu_vSC,2021-09-14T00:00:00Z,NA,NA,0,0,2,NA,NA
2021,H,3,Lami_spp,NA,NA,NA,0,0,NA,NA,NA
2021,H,3,Mast_sSC,2021-09-14T00:00:00Z,NA,NA,0,0,2,NA,NA
2021,H,3,Porp_sp,NA,NA,NA,0,0,NA,NA,NA
2021,H,3,Ulva_iSC,2021-09-14T00:00:00Z,NA,NA,0,0,2,NA,NA
2021,H,3,Ulva_lSC,2021-09-14T00:00:00Z,NA,NA,0,0,2,NA,NA
2021,H,3,Vert_lSC,NA,NA,NA,0,0,NA,NA,NA
2021,H,6,Asco_nCC,2021-09-14T00:00:00Z,NA,NA,0,0,3,NA,NA
2021,H,6,Asco_nSC,2021-09-14T00:00:00Z,NA,NA,0,0,3,NA,NA
2021,H,6,Cera_rSC,2021-09-14T00:00:00Z,NA,NA,0,0,3,NA,NA
